datetime,date,title,source,link,top_sentiment,sentiment_score
11/1/2024 3:05:26 AM,2024-11-01,Intel’s Uncertain 2025 Outlook: Hold Rating Amidst Gross Margin and Strategy Concerns,TipRanks,/news/stocks/intel-s-uncertain-2025-outlook-hold-rating-amidst-gross-margin-and-strategy-concerns-1033934164,negative,0.7385694980621338
11/1/2024 2:55:10 AM,2024-11-01,Cautious Hold on Intel: Addressing Market Share and AI Strategy Concerns,TipRanks,/news/stocks/cautious-hold-on-intel-addressing-market-share-and-ai-strategy-concerns-1033934121,neutral,0.8073580265045166
10/31/2024 10:55:29 PM,2024-10-31,"Closing Bell Movers: Amazon gains 6%, Apple slips 2% on earnings",TipRanks,/news/stocks/closing-bell-movers-amazon-gains-6-apple-slips-2-on-earnings-1033932041,negative,0.6884363293647766
10/31/2024 9:10:25 PM,2024-10-31,Intel Corporation Q3 Earnings Summary,RTTNews,/news/stocks/intel-corporation-q3-earnings-summary-1033931171,neutral,0.8020946979522705
10/31/2024 8:44:09 PM,2024-10-31,Intel just reported Q3 results. Here's why the stock is rising.,Seeking Alpha,https://seekingalpha.com/news/4229313-intel-q3-results-why-the-stock-rising?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,neutral,0.7521953582763672
10/31/2024 8:24:17 PM,2024-10-31,"Intel in charts: Revenue from Desktop segment falls by a quarter, while Notebook rises in Q3",Seeking Alpha,https://seekingalpha.com/news/4231039-intel-in-charts?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,negative,0.9678011536598206
10/31/2024 8:23:39 PM,2024-10-31,"Earnings Snapshot: Intel beats on topline in Q3, sets upbeat guidance for current quarter",Seeking Alpha,https://seekingalpha.com/news/4231038-earnings-snapshot-intel?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,positive,0.9226917624473572
10/31/2024 8:04:53 PM,2024-10-31,"Intel Non-GAAP EPS of -$0.46 misses by $0.43, revenue of $13.28B beats by $240M",Seeking Alpha,https://seekingalpha.com/news/4231490-intel-non-gaap-eps-of-0_46-misses-0_43-revenue-of-13_28b-beats-240m?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,positive,0.5853041410446167
10/31/2024 5:35:14 PM,2024-10-31,Intel options imply 9.5% move in share price post-earnings,TipRanks,/news/stocks/intel-options-imply-9-5-move-in-share-price-post-earnings-1033931396,positive,0.8036701083183289
10/31/2024 4:45:27 PM,2024-10-31,Here’s what Wall Street is saying about Intel ahead of earnings,TipRanks,/news/stocks/here-s-what-wall-street-is-saying-about-intel-ahead-of-earnings-1033931108,neutral,0.9352684617042542
10/31/2024 3:46:34 PM,2024-10-31,Nvidia remains AI king as Super Micro tagged along for wild ride,Seeking Alpha,https://seekingalpha.com/news/4229315-nvidia-remains-ai-king-as-super-micro-tagged-along-for-wild-ride?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,positive,0.46143364906311035
10/31/2024 3:20:48 PM,2024-10-31,Notable companies reporting after market close,TipRanks,/news/stocks/notable-companies-reporting-after-market-close-1033930885,neutral,0.8840794563293457
10/31/2024 2:00:00 PM,2024-10-31,Here are the major earnings after the close today,Seeking Alpha,https://seekingalpha.com/news/4223336-here-are-the-major-earnings-after-the-close-today?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,neutral,0.9299408793449402
10/31/2024 12:52:40 PM,2024-10-31,BlackBerry expands long-standing collaboration with Intel,TipRanks,/news/stocks/blackberry-expands-long-standing-collaboration-with-intel-1033929899,positive,0.9273022413253784
10/30/2024 3:00:22 PM,2024-10-30,Supermicro plunges after auditor exits on unwillingness to back statements,TipRanks,/news/stocks/supermicro-plunges-after-auditor-exits-on-unwillingness-to-back-statements-1033920219,negative,0.9505478143692017
10/30/2024 1:01:46 PM,2024-10-30,Notable open interest changes for October 30th,TipRanks,/news/stocks/notable-open-interest-changes-for-october-30th-1033919563,neutral,0.9172896146774292
10/30/2024 11:45:18 AM,2024-10-30,AMD's results were solid. Why Wall Street wanted more.,Seeking Alpha,https://seekingalpha.com/news/4222558-amds-results-were-solid-wall-street-wanted-more?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,neutral,0.5671727061271667
10/29/2024 5:45:21 PM,2024-10-29,"Intel ‘made a big mistake’ when CEO offended TSMC, Reuters says",TipRanks,/news/stocks/intel-made-a-big-mistake-when-ceo-offended-tsmc-reuters-says-1033911897,negative,0.6898614168167114
10/29/2024 1:54:01 PM,2024-10-29,"AMD seen taking 'material share' from Intel, Barclays says",Seeking Alpha,https://seekingalpha.com/news/4218068-amd-seen-taking-material-share-from-intel-barclays-says?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,positive,0.6906230449676514
10/29/2024 1:20:02 PM,2024-10-29,Cadence carries bookings momentum into fourth quarter: analysts,Seeking Alpha,https://seekingalpha.com/news/4217802-cadence-carries-bookings-momentum-into-fourth-quarter-analysts?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,positive,0.4897516369819641
10/29/2024 10:21:21 AM,2024-10-29,"Ready, set, go: Big Tech earnings kick off",Seeking Alpha,https://seekingalpha.com/news/4217134-big-tech-earnings-preview-alphabet-meta-microsoft-amazon-apple?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,neutral,0.8339897990226746
10/29/2024 10:11:56 AM,2024-10-29,"Biden admin finalizes rule to limit investments in AI in China, Reuters says",TipRanks,/news/stocks/biden-admin-finalizes-rule-to-limit-investments-in-ai-in-china-reuters-says-1033909007,neutral,0.8928306102752686
10/28/2024 4:38:17 PM,2024-10-28,"AMD likely to report strong Q3 results, guidance, gain AI share: Northland",Seeking Alpha,https://seekingalpha.com/news/4214460-amd-likely-to-report-strong-q3-results-guidance-gain-ai-share-northland?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,positive,0.8589019179344177
10/28/2024 4:10:30 PM,2024-10-28,"Boeing to offer 90M common shares, Philips reports mixed Q3: Morning Buzz",TipRanks,/news/stocks/boeing-to-offer-90m-common-shares-philips-reports-mixed-q3-morning-buzz-1033903631,positive,0.5231990814208984
10/28/2024 1:00:40 PM,2024-10-28,Notable open interest changes for October 28th,TipRanks,/news/stocks/notable-open-interest-changes-for-october-28th-1033902990,neutral,0.9126828908920288
10/28/2024 12:24:42 PM,2024-10-28,Investors eye earnings data volatility movements as it reflects highest levels in 15 years,Seeking Alpha,https://seekingalpha.com/news/4213053-investors-eye-earnings-data-as-volatility-movements-reflects-highest-levels-in-15-years?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,neutral,0.5034686326980591
10/28/2024 10:10:19 AM,2024-10-28,"Intel expanding Chengdu facility, DigiTimes reports",TipRanks,/news/stocks/intel-expanding-chengdu-facility-digitimes-reports-1033901609,positive,0.7555627226829529
10/28/2024 8:51:56 AM,2024-10-28,"Analysts Have Conflicting Sentiments on These Technology Companies: Varonis Systems (VRNS), Confluent (CFLT) and Intel (INTC)",TipRanks,/news/stocks/analysts-have-conflicting-sentiments-on-these-technology-companies-varonis-systems-vrns-confluent-cflt-and-intel-intc-1033901054,negative,0.9225977063179016
10/28/2024 4:23:31 AM,2024-10-28,"Earnings week ahead: MSFT, AMZN, AAPL, META, GOOG, AMD, PFE, F, MCD, SBUX, XOM, CVX and more",Seeking Alpha,https://seekingalpha.com/news/4205996-earnings-week-ahead-msft-amzn-aapl-meta-goog-amd-pfe-f-mcd-sbux-xom-cvx-and-more?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,neutral,0.9362694025039673
10/25/2024 7:00:00 PM,2024-10-25,"Catalyst Watch: Eyes on tech with Apple, Amazon, Alphabet, and Meta reporting",Seeking Alpha,https://seekingalpha.com/news/4201499-catalyst-watch-eyes-on-tech-with-apple-amazon-alphabet-and-meta-reporting?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,neutral,0.9125537276268005
10/25/2024 3:45:24 PM,2024-10-25,Intel plans to invest over $28B to construction two new chip factories in Ohio,TipRanks,/news/stocks/intel-plans-to-invest-over-28b-to-construction-two-new-chip-factories-in-ohio-1033894984,positive,0.5898060202598572
10/25/2024 2:05:14 PM,2024-10-25,Intel call volume above normal and directionally bullish,TipRanks,/news/stocks/intel-call-volume-above-normal-and-directionally-bullish-1033894656,positive,0.927483856678009
10/25/2024 12:56:28 PM,2024-10-25,Intel price target lowered to $25 from $28 at Stifel,TipRanks,/news/stocks/intel-price-target-lowered-to-25-from-28-at-stifel-1033894177,negative,0.6978856921195984
10/25/2024 12:03:01 PM,2024-10-25,Intel gains even as Stifel cuts price target ahead of Q3 results,Seeking Alpha,https://seekingalpha.com/news/4204042-intel-gains-even-as-stifel-cuts-price-target-ahead-of-q3-results?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,positive,0.6965508460998535
10/24/2024 3:48:56 PM,2024-10-24,Intel Wins EU Court Battle As EUR 1.06 Bln Fine Annulled,RTTNews,/news/stocks/intel-wins-eu-court-battle-as-eur-1-06-bln-fine-annulled-1033886440,negative,0.9142995476722717
10/24/2024 1:55:49 PM,2024-10-24,EU Court of Justice backs annulment of EUR 1.06B antitrust fine against Intel,TipRanks,/news/stocks/eu-court-of-justice-backs-annulment-of-eur-1-06b-antitrust-fine-against-intel-1033888193,negative,0.9139471054077148
10/24/2024 11:58:08 AM,2024-10-24,"Lam Research Q1 results impress analysts, but questions over China remain",Seeking Alpha,https://seekingalpha.com/news/4199192-lam-research-q1-results-impress-analysts-but-questions-over-china-remain?utm_source=businessinsider&utm_medium=referral&feed_item_type=news,positive,0.8653146624565125
